"REF_DATE","GEO","DGUID","Assets, liabilities and monetary aggregates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1988-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","21488","","","","0"
"1988-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","21980","","","","0"
"1988-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","21701","","","","0"
"1988-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","21830","","","","0"
"1988-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","22125","","","","0"
"1988-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","22240","","","","0"
"1988-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","22475","","","","0"
"1988-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23030","","","","0"
"1988-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","22770","","","","0"
"1988-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","22861","","","","0"
"1988-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23212","","","","0"
"1989-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23134","","","","0"
"1989-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23151","","","","0"
"1989-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23161","","","","0"
"1989-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23130","","","","0"
"1989-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23438","","","","0"
"1989-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23575","","","","0"
"1989-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23565","","","","0"
"1989-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23614","","","","0"
"1989-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23606","","","","0"
"1989-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","23948","","","","0"
"1989-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24027","","","","0"
"1989-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24066","","","","0"
"1990-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24157","","","","0"
"1990-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24174","","","","0"
"1990-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24304","","","","0"
"1990-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24375","","","","0"
"1990-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24422","","","","0"
"1990-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24363","","","","0"
"1990-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24488","","","","0"
"1990-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24581","","","","0"
"1990-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24351","","","","0"
"1990-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24392","","","","0"
"1990-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24521","","","","0"
"1990-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24819","","","","0"
"1991-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24524","","","","0"
"1991-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24727","","","","0"
"1991-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25274","","","","0"
"1991-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","24960","","","","0"
"1991-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25046","","","","0"
"1991-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25314","","","","0"
"1991-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25307","","","","0"
"1991-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25534","","","","0"
"1991-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25676","","","","0"
"1991-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25700","","","","0"
"1991-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25945","","","","0"
"1991-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26178","","","","0"
"1992-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26417","","","","0"
"1992-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","25994","","","","0"
"1992-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26397","","","","0"
"1992-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26500","","","","0"
"1992-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26671","","","","0"
"1992-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26162","","","","0"
"1992-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26729","","","","0"
"1992-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","26862","","","","0"
"1992-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","27115","","","","0"
"1992-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","27176","","","","0"
"1992-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","27401","","","","0"
"1992-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","27384","","","","0"
"1993-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","27385","","","","0"
"1993-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","27613","","","","0"
"1993-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","27615","","","","0"
"1993-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28131","","","","0"
"1993-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28042","","","","0"
"1993-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28258","","","","0"
"1993-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28475","","","","0"
"1993-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28297","","","","0"
"1993-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28717","","","","0"
"1993-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29010","","","","0"
"1993-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28902","","","","0"
"1993-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28832","","","","0"
"1994-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29205","","","","0"
"1994-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29066","","","","0"
"1994-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29409","","","","0"
"1994-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29411","","","","0"
"1994-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29789","","","","0"
"1994-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29455","","","","0"
"1994-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28909","","","","0"
"1994-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","28944","","","","0"
"1994-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29237","","","","0"
"1994-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29187","","","","0"
"1994-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29124","","","","0"
"1994-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29322","","","","0"
"1995-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29324","","","","0"
"1995-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29449","","","","0"
"1995-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29601","","","","0"
"1995-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29399","","","","0"
"1995-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29374","","","","0"
"1995-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29434","","","","0"
"1995-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29591","","","","0"
"1995-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29747","","","","0"
"1995-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29617","","","","0"
"1995-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29574","","","","0"
"1995-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29711","","","","0"
"1995-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29626","","","","0"
"1996-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29601","","","","0"
"1996-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29827","","","","0"
"1996-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29698","","","","0"
"1996-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29729","","","","0"
"1996-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","29958","","","","0"
"1996-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30115","","","","0"
"1996-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30303","","","","0"
"1996-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30499","","","","0"
"1996-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30500","","","","0"
"1996-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30532","","","","0"
"1996-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30687","","","","0"
"1996-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30865","","","","0"
"1997-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","30919","","","","0"
"1997-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","31082","","","","0"
"1997-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","31212","","","","0"
"1997-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","31535","","","","0"
"1997-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","31602","","","","0"
"1997-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","31581","","","","0"
"1997-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","31856","","","","0"
"1997-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","32028","","","","0"
"1997-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","31897","","","","0"
"1997-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","32266","","","","0"
"1997-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","32307","","","","0"
"1997-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","32491","","","","0"
"1998-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","32790","","","","0"
"1998-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","33053","","","","0"
"1998-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","32856","","","","0"
"1998-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","32922","","","","0"
"1998-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","33453","","","","0"
"1998-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","33314","","","","0"
"1998-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","33647","","","","0"
"1998-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","33750","","","","0"
"1998-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","34332","","","","0"
"1998-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","34215","","","","0"
"1998-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","34066","","","","0"
"1998-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","34451","","","","0"
"1999-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","34510","","","","0"
"1999-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37740","","","","0"
"1999-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","35736","","","","0"
"1999-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","35654","","","","0"
"1999-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","35722","","","","0"
"1999-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","36264","","","","0"
"1999-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","36024","","","","0"
"1999-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","36254","","","","0"
"1999-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","36731","","","","0"
"1999-10","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","36668","","","","0"
"1999-11","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37208","","","","0"
"1999-12","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","39979","","","","0"
"2000-01","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","39625","","","","0"
"2000-02","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","38281","","","","0"
"2000-03","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","38087","","","","0"
"2000-04","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37857","","","","0"
"2000-05","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37772","","","","0"
"2000-06","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37770","","","","0"
"2000-07","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37672","","","","0"
"2000-08","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37793","","","","0"
"2000-09","Canada","2016A000011124","Monetary base (notes and coin in circulation, chartered bank and other Payments Canada members' deposits with the Bank of Canada)","Dollars","81","millions","6","v37145","1.47","37826","","","","0"
